prognosis,শরীর_ব্যথা (Body_Pain),জ্বলুনি (Burning_Sensation),চুলকানি (Itching),অধিক_ক্ষুধা (Excessive_Hunger),অতিরিক্ত_মুত্রনিষ্কাসন (Frequent_Urination),চোখে_সমস্যা (Eye_Problems),অস্থিবাধা (Joint_Pain),জড়তা (Numbness),ওজন_বৃদ্ধি (Weight_Gain),ওজন_কমা (Weight_Loss),ক্লান্ত_বোধ (Fatigue),শ্বাসকষ্ট (Shortness_of_Breath),স্তনবৃদ্ধি (Breast_Enlargement),স্মৃতিশক্তি_লোপ (Memory_Loss),কথা_বলতে_সমস্যা (Speech_Difficulty),কথা_শুনতে_সমস্যা (Hearing_Difficulty),ঘুমে_সমস্যা (Sleep_Issues),বুদ্ধি_লোপ (Cognitive_Decline),মাথা_ঘোরা (Dizziness),ভারসাম্য_হারা (Loss_of_Balance),কথা_জড়িয়ে_আসা (Slurred_Speech),মুখ_বাঁকা (Facial_Droop),তীব্র_জ্বর (High_Fever),চোখের_পেছনে_ব্যথা (Pain_Behind_Eyes),ক্ষুধা_কমা (Loss_of_Appetite),র‌্যাশ (Rash),মলদ্বারে_জ্বালা (Anal_Burning),রক্তাক্ত_মল (Bloody_Stool),পায়ু_অঞ্চলে_ব্যথা (Anal_Pain),মলত্যাগের_সময়_ব্যথা (Painful_Defecation),দ্রুত_নাড়ি_স্পন্দন (Rapid_Pulse),চেতনা_হারা (Loss_of_Consciousness),রক্তবমি (Vomiting_Blood),পেট_ফোলা (Abdominal_Bloating),পেট_ব্যথা (Abdominal_Pain),অম্লতা (Acidity),প্রস্রাবে_জ্বলন (Burning_Urination),জিহ্বায়_আলসার (Tongue_Ulcer),রক্তাক্ত_ডায়রিয়া (Bloody_Diarrhea),বদহজম (Indigestion),বমি (Vomiting),দুর্বলতা (Weakness),নখে_ছোট_ছিদ্র (Small_Nail_Pits),শুষ্ক_ত্বক (Dry_Skin),ঘামাচির_মতো_গুটি (Prickly_Heat_Rash),ফুসকুড়ি (Blisters),জ্বর (Fever),মলত্যাগে_অসুবিধা (Difficulty_in_Defecation),অস্বাভাবিক_ঋতুস্রাব (Abnormal_Menstruation),পারিবারিক_ইতিহাস (Family_History),পানিশূন্যতা (Dehydration),চোখ_লাল_হওয়া (Red_Eyes),চোখ_দিয়ে_পানি_পড়া (Watery_Eyes),চোখে_অস্বস্তিবোধ (Eye_Discomfort),চোখের_পাতা_ফুলে_যাওয়া (Swollen_Eyelids),চোখে_ব্যথা (Eye_Pain),চোখের_পাতা_লেগে_থাকা (Sticky_Eyelids),চোখে_জ্বালা_পোড়া (Burning_Eyes),হলুদ_চোখ (Yellow_Eyes),পেশী_ব্যথা (Muscle_Pain),মাথা_ব্যথা (Headache),পিঠে_ব্যথা (Back_Pain),খসখসে_ত্বক (Dry_skin),জয়েন্টে_ব্যথা (Joint_Pain),ফোলা (Swollen),হাটতে_অক্ষমতা (Inability_to_walk),ডায়রিয়া (Diarrhea),বুকে_ব্যথা (Chest_Pain),খাবারের_অরুচি (Dislike_of_food),কাশির_সঙ্গে_রক্তপাত (Coughing_Blood),কফ (Phlegm),কাশি (Cough),ঠাণ্ডা_লাগা (Feel_Cold),বমি_বমি_ভাব (Nausea),দ্রুত_শ্বাস_প্রশ্বাস (Rapid_Breathing),ভারীভাব (Heaviness),বুকের_মাঝে_চাপ_দিয়ে_ব্যথা (Chest_Pain_With_Pressure),ঘাম_হওয়া (Sweating),মাথা_ঝিম_ঝিম (Head_Scratching),শ্রবণশক্তি_হ্রাস (Hearing_Loss),শোনার_অসুবিধা (Hearing Difficulty),হাত_পায়ে_কাঁপুনি( Tremors_in_hands_and_feet ),হাত_পা_শক্ত (Strong_hands_and_feet),ঝাপসা_দৃষ্টি (Blurred_Vision),পক্ষাঘাত ( Paralysis ),দুর্বল_রাতের_দৃষ্টি (Poor_night_vision),দ্বিগুণ_দৃষ্টি (Double_vision),রং_বিবর্ণ_দেখা (Color_Fading_Appearance),আলোর_প্রতি_সংবেদনশীলতা (Sensitivity_to_Light),পেশীর_দুর্বলতা (Muscle_Weakness),হাত_ও_পায়ে_শিহরণ (Tingling_in_hands_and_feet),দুর্বল_অস্থিসন্ধি (Weak_Joints),দাঁত_ভঙ্গুর (Tooth_Brittle),হাড়_ভঙ্গুর (Brittle_Bones),পায়ের_হাড়গুলি_ধনুকের_মত_বাঁকা (Bones_of_the_legs_curved_like_bow),গলা_ব্যথা (Sore_Throat),খিঁচুনি (Seizures),অত্যধিক_লালা _নিঃসরণ (Excessive_Salivation),গিলতে_অসুবিধা (Difficulty_Swallowing),অনিদ্রা (Insomnia),কোমা (Coma),বাতাসের_ভয় (Fear_of_the_Wind),সর্দি (Cold),শরীর_অবশ (Paralysed_Body),মাংশপেশি_দুর্বল (Muscle_Weakness),হাত_ও_পায়ে_ব্যথা (Pain_in_hands_and_feet),শক্ত_পেশী (Hard_Muscle),সাময়িক_বিভ্রান্তি (Temporary_Distraction),দেজা_ভু(Deja_vu),উদ্বেগ (Anxiety),ফিট (Sudden_Uncontrolled_Electrical_Disturbances_in_the_brain),অজ্ঞান_হয়ে_যাওয়া (Fainting),আবোলতাবোল_কথা_বলা (Talking_Nonsense),উচ্চ_রক্তচাপ (Hypertension),ঘাম_হওয়া (Sweating),কান_থেকে_তরল_নিষ্কাশন (Ear_Fluid_Drainage),কানে_ব্যথা (Ear_Pain),জিহ্বা_ফোলা (Swollen_Tongue),কোমল_জিহ্বা (Soft_Tongue),কালশিটে_জিহ্বা (Sore_Tongue),চামড়ায়_ফ্যাকাশে_দাগ (Pale_Spots_On_Skin),ত্বকে_ছোট_ছোট_ফোঁড়া (Small_Boils_On_the_Skin),পঙ্গু (Crippled),বুকজ্বালা (Heartburn),পেট_ফেঁপে_থাকা (Bloating),খাওয়ার_প্রতি_অনীহা (Anorexia),ঠোঁটের_চারপাশে_শিহরণ (Throbbing_around_the_lips),ঠোঁট_ফোস্কা (Blisters_on_the_lips),ফোস্কা (Blisters),খোলা_ঘা (Open_Wound),যৌনাঙ্গে_ব্যথা (Genital_Pain),স্রাব (Vaginal_Discharge),স্বরভঙ্গ (Sore_Throat),নাভি_থেকে_রক্ত_পড়া (Bleeding_from_the_Navel),পায়ের_গোড়ালি_ফুলে_যাওয়া (Swollen_Ankles),গিরা_ফুলে_যাওয়া (Swelling_of_the_Joints),অতিরিক্ত_রক্তপাত (Excessive_Bleeding),কালশিটে_পড়া (Sore),কালচে_মাড়ি (Dark_Gums),ভঙ্গুর_মাড়ি (Brittle_Gums),মাড়ি_ফুলে_ফেঁপে_ওঠে (Gums_Swell),মাড়ির_প্রদাহ (Gingivitis),মাড়িতে_ফোড়া (Gum_Abscess),মাড়িতে_গর্ত (Hole_in_the_Gum),দাঁতের_গোড়া_আলগা (Loose_Tooth) ,মাড়ি_হতে_পূঁজ (Pus_from_the_Gums),কর্নিয়াল_ক্ষতি (Corneal_Damage),গলায়_শ্লেষ্মা (Mucus_in_the_throat),গন্ধ_ও_স্বাদের_অনুভূতি_কমে_যাওয়া (Loss_of_sense_of_smell_and_taste),শরীর_ঠান্ডা_হয়ে_যাওয়া (Body_Getting_Cold),কাশির_সাথে_মিউকাস (Coughing_With_Mucus),মূত্রাশয়ের_কর্মহীনতা (Bladder_Insufficiency),ফোকাস _করতে_অক্ষমতা (Inability_to_Focus),মেজাজের_তীব্র_পরিবর্তন (Mood_Swings),বর্ধিত_যকৃত (Enlarged_Liver),হলুদ_ত্বক (Yellow_Skin),যৌথ_ব্যথা (Joint_Pain),গাঢ়_রঙের_প্রস্রাব (Dark_Colored_Urine),মাটির_রঙের_মল (Clay_Colored_Stool),ঘাড়_ব্যথা (Neck_Pain),ঘাড়ে_ফোলাভাব (Neck_Swelling),ঘাড়_শক্ত (Stiff_Neck),নাকের_প্রদাহ (Nasal_Inflammation),কোষ্ঠকাঠিন্য (Constipation),নাড়ি_স্পন্দন_কমা (Pulse_Rate_Decrease),একটানা_হাঁচি (Continuous_Sneezing),ঠান্ডা (Cold),রক্তজমা (Blood_Clot),পুঁজ_ভরা_পিম্পল (Pus_Filled_Pimple),র‍্যাশ (Rashes),মানসিক_অস্থিরতা (Mental_Anxiety),মুখে_সাদা_দাগ (White_Spots_on_Mouth)
ডায়েবেটিস (Diabetes),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ডায়েবেটিস (Diabetes),0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ক্যান্সার (Cancer),1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ক্যান্সার (Cancer),1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
